experiment_info	module	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	goslim_pir	perc_rank	cumelative_dist	monet_type	genes	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc
e019_R1	303	TRUE	9.986428828459422e-9	19	17	5	0.29411764705882354	0.2631578947368421	GO:0006883	GO:BP	intracellular sodium ion homeostasis	16324	2595		GO:0050789;GO:0006811	0.125	0.13580246913580246	R1	-	11	19	16305	5	12	14	16293	16324	0.27741236916277395
e019_R1	303	TRUE	4.482769951264939e-8	131	17	7	0.4117647058823529	0.05343511450381679	GO:0035725	GO:BP	sodium ion transmembrane transport	16324	9702		GO:0050789;GO:0006811	0.1375	0.14814814814814814	R1	-	12	131	16193	7	10	124	16183	16324	0.14610536862311554
e019_R1	303	TRUE	6.22724048703176e-8	54	18	6	0.3333333333333333	0.1111111111111111	REAC:R-HSA-5578775	REAC	Ion homeostasis	10790	1213		GO:0050789;GO:0006811	0.15	0.16049382716049382	R1	-	13	54	10736	6	12	48	10724	10790	0.1901955010960567
e019_R1	303	TRUE	6.98307333232628e-8	55	18	6	0.3333333333333333	0.10909090909090909	REAC:R-HSA-936837	REAC	Ion transport by P-type ATPases	10790	1215		GO:0050789;GO:0006811	0.1625	0.1728395061728395	R1	-	14	55	10735	6	12	49	10723	10790	0.1884140977786247
e019_R1	303	TRUE	1.0110156385687389e-7	37	13	5	0.38461538461538464	0.13513513513513514	KEGG:04960	KEGG	Aldosterone-regulated sodium reabsorption	8161	389		GO:0050789;GO:0006811	0.175	0.18518518518518517	R1	-	15	37	8124	5	8	32	8116	8161	0.22598551359475652
e019_R1	303	TRUE	1.0350029030683015e-7	86	13	6	0.46153846153846156	0.06976744186046512	KEGG:04911	KEGG	Insulin secretion	8161	361		GO:0050789;GO:0006811	0.1875	0.19753086419753085	R1	-	16	86	8075	6	7	80	8068	8161	0.17641930707645798
e019_R1	303	TRUE	2.599778398979069e-7	168	17	7	0.4117647058823529	0.041666666666666664	GO:0006814	GO:BP	sodium ion transport	16324	2550		GO:0050789;GO:0006811	0.2	0.20987654320987653	R1	-	17	168	16156	7	10	161	16146	16324	0.12843959015643955
e019_R1	303	TRUE	3.1559337856333404e-7	46	13	5	0.38461538461538464	0.10869565217391304	KEGG:04973	KEGG	Carbohydrate digestion and absorption	8161	397		GO:0050789;GO:0006811	0.2125	0.2222222222222222	R1	-	18	46	8115	5	8	41	8107	8161	0.2022000718971456
e019_R1	303	TRUE	6.569127460259229e-7	53	13	5	0.38461538461538464	0.09433962264150944	KEGG:04961	KEGG	Endocrine and other factor-regulated calcium reabsorption	8161	390		GO:0050789;GO:0006811	0.225	0.2345679012345679	R1	-	19	53	8108	5	8	48	8100	8161	0.1880293442759883
e019_R1	303	TRUE	8.24364390751105e-7	121	13	6	0.46153846153846156	0.049586776859504134	KEGG:04919	KEGG	Thyroid hormone signaling pathway	8161	369		GO:0050789;GO:0006811	0.2375	0.24691358024691357	R1	-	20	121	8040	6	7	115	8033	8161	0.14763737158610793
e019_R1	303	TRUE	1.2430540871450923e-6	60	13	5	0.38461538461538464	0.08333333333333333	KEGG:04978	KEGG	Mineral absorption	8161	402		GO:0050789;GO:0006811	0.25	0.25925925925925924	R1	-	21	60	8101	5	8	55	8093	8161	0.17639619506550927
e019_R1	304	TRUE	2.8291964909219284e-22	21	20	10	0.5	0.47619047619047616	GO:0007214	GO:BP	gamma-aminobutyric acid signaling pathway	16324	2835		GO:0007154;GO:0006811	0	0.02857142857142857	R1	-	1	21	16303	10	10	11	16293	16324	0.4873065597945362
e019_R1	304	TRUE	7.374945029883029e-20	33	20	10	0.5	0.30303030303030304	GO:0051932	GO:BP	synaptic transmission, GABAergic	16324	14791		GO:0007154;GO:0006811	0.029411764705882353	0.05714285714285714	R1	-	2	33	16291	10	10	23	16281	16324	0.38830608500786556
e019_R1	304	TRUE	1.2471843656764551e-17	52	20	10	0.5	0.19230769230769232	GO:1902476	GO:BP	chloride transmembrane transport	16324	23347		GO:0007154;GO:0006811	0.058823529411764705	0.08571428571428572	R1	-	3	52	16272	10	10	42	16262	16324	0.3087924186058735
e019_R1	304	TRUE	1.29944097213668e-17	40	19	10	0.5263157894736842	0.25	KEGG:05033	KEGG	Nicotine addiction	8161	414		GO:0007154;GO:0006811	0.08823529411764706	0.11428571428571428	R1	-	4	40	8121	10	9	30	8112	8161	0.36066410700141205
e019_R1	304	TRUE	1.4010551416836044e-16	65	20	10	0.5	0.15384615384615385	GO:0098661	GO:BP	inorganic anion transmembrane transport	16324	19867		GO:0007154;GO:0006811	0.11764705882352941	0.14285714285714285	R1	-	5	65	16259	10	10	55	16249	16324	0.2758598272623218
e019_R1	304	TRUE	3.601700624670611e-16	71	20	10	0.5	0.14084507042253522	GO:0098656	GO:BP	monoatomic anion transmembrane transport	16324	19862		GO:0007154;GO:0006811	0.14705882352941177	0.17142857142857143	R1	-	6	71	16253	10	10	61	16243	16324	0.26379962487145914
e019_R1	304	TRUE	1.8846033233141834e-15	83	20	10	0.5	0.12048192771084337	GO:0006821	GO:BP	chloride transport	16324	2554		GO:0007154;GO:0006811	0.17647058823529413	0.2	R1	-	7	83	16241	10	10	73	16231	16324	0.24371378427891646
e019_R1	304	TRUE	5.6729218546041066e-14	115	20	10	0.5	0.08695652173913043	GO:0015698	GO:BP	inorganic anion transport	16324	4940		GO:0007154;GO:0006811	0.20588235294117646	0.22857142857142856	R1	-	8	115	16209	10	10	105	16199	16324	0.20643098484969952
e019_R1	304	TRUE	7.40438589491339e-14	118	20	10	0.5	0.0847457627118644	GO:0006820	GO:BP	monoatomic anion transport	16324	2553		GO:0007154;GO:0006811	0.23529411764705882	0.2571428571428571	R1	-	9	118	16206	10	10	108	16196	16324	0.2037328476322304
e019_R1	305	TRUE	3.503093445616267e-57	82	30	28	0.9333333333333333	0.34146341463414637	REAC:R-HSA-381340	REAC	Transcriptional regulation of white adipocyte differentiation	10790	2426		GO:0050789	0	0.05	R1	-	1	82	10708	28	2	54	10706	10790	0.5628606718144179
e019_R1	305	TRUE	3.446566713405099e-56	56	36	26	0.7222222222222222	0.4642857142857143	GO:0060261	GO:BP	positive regulation of transcription initiation by RNA polymerase II	16324	15311		GO:0050789	0.05263157894736842	0.1	R1	-	2	56	16268	26	10	30	16258	16324	0.5779441985937931
e019_R1	305	TRUE	1.08391757585198e-54	62	36	26	0.7222222222222222	0.41935483870967744	GO:2000144	GO:BP	positive regulation of DNA-templated transcription initiation	16324	26746		GO:0050789	0.10526315789473684	0.15	R1	-	3	62	16262	26	10	36	16252	16324	0.5490881180102478
e019_R1	305	TRUE	5.17140453061104e-54	65	36	26	0.7222222222222222	0.4	GO:0060260	GO:BP	regulation of transcription initiation by RNA polymerase II	16324	15310		GO:0050789	0.15789473684210525	0.2	R1	-	4	65	16259	26	10	39	16249	16324	0.5361794501931899
e019_R1	305	TRUE	9.06089406279243e-53	71	36	26	0.7222222222222222	0.36619718309859156	GO:2000142	GO:BP	regulation of DNA-templated transcription initiation	16324	26744		GO:0050789	0.21052631578947367	0.25	R1	-	5	71	16253	26	10	45	16243	16324	0.5128560832740355
e019_R1	307	TRUE	2.677582664865061e-14	108	11	9	0.8181818181818182	0.08333333333333333	KEGG:03013	KEGG	Nucleocytoplasmic transport	8161	209		GO:0051641;GO:0015931;GO:0044419	0	0.024390243902439025	R1	-	1	108	8053	9	2	99	8051	8161	0.2587844002390358
e019_R1	307	TRUE	5.504497411477291e-14	88	25	10	0.4	0.11363636363636363	GO:0006405	GO:BP	RNA export from nucleus	16324	2216		GO:0051641;GO:0015931;GO:0044419	0.025	0.04878048780487805	R1	-	2	88	16236	10	15	78	16221	16324	0.21105829248727984
e019_R1	307	TRUE	6.936591691969884e-14	7	25	6	0.24	0.8571428571428571	GO:0044417	GO:BP	translocation of molecules into host	16324	11651		GO:0051641;GO:0015931;GO:0044419	0.05	0.0975609756097561	R1	-	3.5	7	16317	6	19	1	16298	16324	0.4531912458794985
e019_R1	307	TRUE	6.936591691969884e-14	7	25	6	0.24	0.8571428571428571	GO:0046784	GO:BP	viral mRNA export from host cell nucleus	16324	13081		GO:0051641;GO:0015931;GO:0044419	0.05	0.0975609756097561	R1	-	3.5	7	16317	6	19	1	16298	16324	0.4531912458794985
e019_R1	307	TRUE	1.3932514050181968e-13	51	23	9	0.391304347826087	0.17647058823529413	REAC:R-HSA-194441	REAC	Metabolism of non-coding RNA	10790	1355		GO:0051641;GO:0015931;GO:0044419	0.1	0.14634146341463414	R1	-	5.5	51	10739	9	14	42	10725	10790	0.2605000733694964
e019_R1	307	TRUE	1.3932514050181968e-13	51	23	9	0.391304347826087	0.17647058823529413	REAC:R-HSA-191859	REAC	snRNP Assembly	10790	2595		GO:0051641;GO:0015931;GO:0044419	0.1	0.14634146341463414	R1	-	5.5	51	10739	9	14	42	10725	10790	0.2605000733694964
e019_R1	307	TRUE	4.0386045386251746e-13	65	25	9	0.36	0.13846153846153847	GO:0006406	GO:BP	mRNA export from nucleus	16324	2217		GO:0051641;GO:0015931;GO:0044419	0.15	0.17073170731707318	R1	-	7	65	16259	9	16	56	16243	16324	0.22140357790736045
e019_R1	307	TRUE	6.764006278340955e-13	112	25	10	0.4	0.08928571428571429	GO:0050657	GO:BP	nucleic acid transport	16324	13941		GO:0051641;GO:0015931;GO:0044419	0.175	0.21951219512195122	R1	-	8.5	112	16212	10	15	102	16197	16324	0.1865240600922583
e019_R1	307	TRUE	6.764006278340955e-13	112	25	10	0.4	0.08928571428571429	GO:0050658	GO:BP	RNA transport	16324	13942		GO:0051641;GO:0015931;GO:0044419	0.175	0.21951219512195122	R1	-	8.5	112	16212	10	15	102	16197	16324	0.1865240600922583
e019_R1	307	TRUE	8.886489549966015e-13	115	25	10	0.4	0.08695652173913043	GO:0051236	GO:BP	establishment of RNA localization	16324	14355		GO:0051641;GO:0015931;GO:0044419	0.225	0.24390243902439024	R1	-	10	115	16209	10	15	105	16194	16324	0.18400603750838151
e019_R1	307	TRUE	1.068653545622487e-12	72	25	9	0.36	0.125	GO:0051028	GO:BP	mRNA transport	16324	14202		GO:0051641;GO:0015931;GO:0044419	0.25	0.2682926829268293	R1	-	11	72	16252	9	16	63	16236	16324	0.2101576287933075
e019_R1	308	TRUE	2.3759146125549638e-6	179	11	6	0.5454545454545454	0.0335195530726257	REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	10790	2566		GO:0000375	0	0.09090909090909091	R1	-	1	179	10611	6	5	173	10606	10790	0.1322722667514438
e019_R1	308	TRUE	3.0899549697536244e-6	187	11	6	0.5454545454545454	0.03208556149732621	REAC:R-HSA-72172	REAC	mRNA Splicing	10790	2565		GO:0000375	0.1	0.18181818181818182	R1	-	2	187	10603	6	5	181	10598	10790	0.1292793057050139
e019_R1	308	TRUE	1.3092558918695498e-5	238	11	6	0.5454545454545454	0.025210084033613446	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10790	1706		GO:0000375	0.2	0.2727272727272727	R1	-	3	238	10552	6	5	232	10547	10790	0.11384238376292224
e019_R1	309	TRUE	1.9216971598548414e-12	67	23	9	0.391304347826087	0.13432835820895522	REAC:R-HSA-1650814	REAC	Collagen biosynthesis and modifying enzymes	10790	364		GO:0036211	0	0.07142857142857142	R1	-	1	67	10723	9	14	58	10709	10790	0.22657407354446862
e019_R1	309	TRUE	2.7838404185791377e-11	89	23	9	0.391304347826087	0.10112359550561797	REAC:R-HSA-1474290	REAC	Collagen formation	10790	367		GO:0036211	0.07692307692307693	0.14285714285714285	R1	-	2	89	10701	9	14	80	10687	10790	0.19574607193289367
e019_R1	309	TRUE	3.153520641820321e-9	25	27	6	0.2222222222222222	0.24	GO:0018126	GO:BP	protein hydroxylation	16324	5503		GO:0036211	0.15384615384615385	0.21428571428571427	R1	-	3	25	16299	6	21	19	16278	16324	0.2297144166544586
e019_R1	309	TRUE	6.669423697650629e-7	8	27	4	0.14814814814814814	0.5	GO:0017185	GO:BP	peptidyl-lysine hydroxylation	16324	5429		GO:0036211	0.23076923076923078	0.2857142857142857	R1	-	4	8	16316	4	23	4	16293	16324	0.2715563655828292
e019_R1	310	TRUE	4.4145422133986586e-12	393	25	13	0.52	0.03307888040712468	GO:0007015	GO:BP	actin filament organization	16324	2683		GO:0050789;GO:0006996	0	0.043478260869565216	R1	-	1	393	15931	13	12	380	15919	16324	0.12671100474965824
e019_R1	310	TRUE	8.269003595267403e-11	643	25	14	0.56	0.02177293934681182	GO:0030036	GO:BP	actin cytoskeleton organization	16324	7022		GO:0050789;GO:0006996	0.045454545454545456	0.08695652173913043	R1	-	2	643	15681	14	11	629	15670	16324	0.10481812173112041
e019_R1	310	TRUE	4.040319846336781e-10	722	25	14	0.56	0.019390581717451522	GO:0030029	GO:BP	actin filament-based process	16324	7015		GO:0050789;GO:0006996	0.09090909090909091	0.13043478260869565	R1	-	3	722	15602	14	11	708	15591	16324	0.09824580041782897
e019_R1	310	TRUE	9.72134062788577e-9	718	25	13	0.52	0.018105849582172703	GO:0097435	GO:BP	supramolecular fiber organization	16324	19703		GO:0050789;GO:0006996	0.13636363636363635	0.17391304347826086	R1	-	4	718	15606	13	12	705	15594	16324	0.09091370314205004
e019_R1	310	TRUE	4.924854496055773e-7	300	25	9	0.36	0.03	GO:0032956	GO:BP	regulation of actin cytoskeleton organization	16324	8368		GO:0050789;GO:0006996	0.18181818181818182	0.21739130434782608	R1	-	5	300	16024	9	16	291	16008	16324	0.0996130042949273
e019_R1	310	TRUE	1.122477457599856e-6	217	25	8	0.32	0.03686635944700461	GO:0110053	GO:BP	regulation of actin filament organization	16324	20452		GO:0050789;GO:0006996	0.22727272727272727	0.2608695652173913	R1	-	6	217	16107	8	17	209	16090	16324	0.10488229037323342
e019_R1	312	TRUE	1.8316324507390974e-25	20	13	10	0.7692307692307693	0.5	GO:0033141	GO:BP	positive regulation of peptidyl-serine phosphorylation of STAT protein	16324	8485		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0	0.011627906976744186	R1	-	1	20	16304	10	3	10	16301	16324	0.6198124025431521
e019_R1	312	TRUE	3.4961679746911204e-25	21	13	10	0.7692307692307693	0.47619047619047616	GO:0033139	GO:BP	regulation of peptidyl-serine phosphorylation of STAT protein	16324	8483		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.011764705882352941	0.023255813953488372	R1	-	2	21	16303	10	3	11	16300	16324	0.6048452706428419
e019_R1	312	TRUE	6.408569116857086e-25	22	13	10	0.7692307692307693	0.45454545454545453	GO:0042501	GO:BP	serine phosphorylation of STAT protein	16324	10800		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.023529411764705882	0.03488372093023256	R1	-	3	22	16302	10	3	12	16299	16324	0.5909099061421595
e019_R1	312	TRUE	1.0548605102723116e-24	24	11	10	0.9090909090909091	0.4166666666666667	REAC:R-HSA-912694	REAC	Regulation of IFNA/IFNB signaling	10790	1879		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.03529411764705882	0.046511627906976744	R1	-	4	24	10766	10	1	14	10765	10790	0.6149490895751479
e019_R1	312	TRUE	1.615150927992373e-23	30	11	10	0.9090909090909091	0.3333333333333333	REAC:R-HSA-933541	REAC	TRAF6 mediated IRF7 activation	10790	2330		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.047058823529411764	0.05813953488372093	R1	-	5	30	10760	10	1	20	10759	10790	0.5498431602781939
e019_R1	312	TRUE	1.9827454599191483e-23	29	13	10	0.7692307692307693	0.3448275862068966	GO:0002323	GO:BP	natural killer cell activation involved in immune response	16324	873		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.058823529411764705	0.06976744186046512	R1	-	6	29	16295	10	3	19	16292	16324	0.5144986967845235
e019_R1	312	TRUE	1.1179383942939398e-22	63	13	11	0.8461538461538461	0.1746031746031746	GO:0098586	GO:BP	cellular response to virus	16324	19851		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.07058823529411765	0.08139534883720931	R1	-	7	63	16261	11	2	52	16259	16324	0.3835111832399128
e019_R1	312	TRUE	2.5132171402410063e-22	36	13	10	0.7692307692307693	0.2777777777777778	GO:0043330	GO:BP	response to exogenous dsRNA	16324	11226		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.08235294117647059	0.09302325581395349	R1	-	8	36	16288	10	3	26	16285	16324	0.4616178554182412
e019_R1	312	TRUE	3.925256572977446e-22	70	13	11	0.8461538461538461	0.15714285714285714	GO:0060337	GO:BP	type I interferon-mediated signaling pathway	16324	15382		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.09411764705882353	0.10465116279069768	R1	-	9	70	16254	11	2	59	16252	16324	0.36372372202204306
e019_R1	312	TRUE	4.644363205787279e-22	71	13	11	0.8461538461538461	0.15492957746478872	GO:0071357	GO:BP	cellular response to type I interferon	16324	17555		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.10588235294117647	0.11627906976744186	R1	-	10	71	16253	11	2	60	16251	16324	0.36113803371837405
e019_R1	312	TRUE	8.375447307668873e-22	40	13	10	0.7692307692307693	0.25	GO:0043331	GO:BP	response to dsRNA	16324	11227		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.11764705882352941	0.12790697674418605	R1	-	11	40	16284	10	3	30	16281	16324	0.4378430123157061
e019_R1	312	TRUE	1.2111156127450288e-21	77	13	11	0.8461538461538461	0.14285714285714285	GO:0034340	GO:BP	response to type I interferon	16324	9027		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.12941176470588237	0.13953488372093023	R1	-	12	77	16247	11	2	66	16245	16324	0.3466949781461125
e019_R1	312	TRUE	8.564599968914195e-21	91	13	11	0.8461538461538461	0.12087912087912088	GO:0140888	GO:BP	interferon-mediated signaling pathway	16324	21016		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.1411764705882353	0.1511627906976744	R1	-	13	91	16233	11	2	80	16231	16324	0.3187252964527774
e019_R1	312	TRUE	3.752356898610789e-20	102	11	11	1	0.10784313725490197	KEGG:04620	KEGG	Toll-like receptor signaling pathway	8161	319		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.15294117647058825	0.16279069767441862	R1	-	14	102	8059	11	0	91	8059	8161	0.3265562725747974
e019_R1	312	TRUE	2.473600710601146e-19	71	11	10	0.9090909090909091	0.14084507042253522	REAC:R-HSA-909733	REAC	Interferon alpha/beta signaling	10790	1168		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.16470588235294117	0.1744186046511628	R1	-	15	71	10719	10	1	61	10718	10790	0.3565944842941049
e019_R1	312	TRUE	3.5619258625693303e-19	124	11	11	1	0.08870967741935484	KEGG:04650	KEGG	Natural killer cell mediated cytotoxicity	8161	328		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.17647058823529413	0.18604651162790697	R1	-	16	124	8037	11	0	113	8037	8161	0.2957696992945351
e019_R1	312	TRUE	7.873242381643872e-19	71	11	10	0.9090909090909091	0.14084507042253522	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8161	321		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.18823529411764706	0.19767441860465115	R1	-	17	71	8090	10	1	61	8089	8161	0.35619566011063625
e019_R1	312	TRUE	8.142478490220133e-19	75	13	10	0.7692307692307693	0.13333333333333333	GO:0030101	GO:BP	natural killer cell activation	16324	7042		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.2	0.20930232558139536	R1	-	18	75	16249	10	3	65	16246	16324	0.3192044469706349
e019_R1	312	TRUE	9.374614297524588e-19	76	13	10	0.7692307692307693	0.13157894736842105	GO:0042100	GO:BP	B cell proliferation	16324	10535		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.21176470588235294	0.22093023255813954	R1	-	19	76	16248	10	3	66	16245	16324	0.3170818164768982
e019_R1	312	TRUE	1.1449762209595939e-18	82	11	10	0.9090909090909091	0.12195121951219512	REAC:R-HSA-168928	REAC	DDX58/IFIH1-mediated induction of interferon-alpha/beta	10790	415		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.2235294117647059	0.23255813953488372	R1	-	20	82	10708	10	1	72	10707	10790	0.33161103488963367
e019_R1	312	TRUE	1.224565874941151e-18	74	11	10	0.9090909090909091	0.13513513513513514	KEGG:04623	KEGG	Cytosolic DNA-sensing pathway	8161	322		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.23529411764705882	0.2441860465116279	R1	-	21	74	8087	10	1	64	8086	8161	0.34882301549505157
e019_R1	312	TRUE	1.3157639413877503e-18	139	11	11	1	0.07913669064748201	KEGG:05162	KEGG	Measles	8161	436		GO:0050896;GO:0008283;GO:0002376;GO:0001775;GO:0050789;GO:0006793;GO:0036211;GO:0044419	0.24705882352941178	0.2558139534883721	R1	-	22	139	8022	11	0	128	8022	8161	0.27909462132628765
e019_R1	313	TRUE	3.6724704633159e-17	13	27	8	0.2962962962962963	0.6153846153846154	GO:0001682	GO:BP	tRNA 5'-leader removal	16324	398		GO:0006396	0	0.0625	R1	-	1	13	16311	8	19	5	16292	16324	0.4263831534573255
e019_R1	313	TRUE	1.8324348990268317e-16	15	27	8	0.2962962962962963	0.5333333333333333	GO:0099116	GO:BP	tRNA 5'-end processing	16324	20109		GO:0006396	0.06666666666666667	0.125	R1	-	2	15	16309	8	19	7	16290	16324	0.3968008635104138
e019_R1	313	TRUE	9.039990134796816e-15	22	27	8	0.2962962962962963	0.36363636363636365	GO:0000966	GO:BP	RNA 5'-end processing	16324	284		GO:0006396	0.13333333333333333	0.1875	R1	-	3	22	16302	8	19	14	16283	16324	0.327242100116598
e019_R1	313	TRUE	3.3560142936496783e-12	55	18	8	0.4444444444444444	0.14545454545454545	REAC:R-HSA-6784531	REAC	tRNA processing in the nucleus	10790	2604		GO:0006396	0.2	0.25	R1	-	4	55	10735	8	10	47	10725	10790	0.2521941170737262
e019_R1	314	TRUE	3.652237028033786e-163	90	80	74	0.925	0.8222222222222222	REAC:R-HSA-156902	REAC	Peptide chain elongation	10790	1633		GO:0006412;GO:0042254	0	0.03225806451612903	R1	-	1.5	90	10700	74	6	16	10694	10790	0.8710966413067542
e019_R1	314	TRUE	3.652237028033786e-163	90	80	74	0.925	0.8222222222222222	REAC:R-HSA-192823	REAC	Viral mRNA Translation	10790	2511		GO:0006412;GO:0042254	0	0.03225806451612903	R1	-	1.5	90	10700	74	6	16	10694	10790	0.8710966413067542
e019_R1	314	TRUE	2.2936779802013606e-160	94	80	74	0.925	0.7872340425531915	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10790	827		GO:0006412;GO:0042254	0.03278688524590164	0.08064516129032258	R1	-	4	94	10696	74	6	20	10690	10790	0.8521757798445736
e019_R1	314	TRUE	2.2936779802013606e-160	94	80	74	0.925	0.7872340425531915	REAC:R-HSA-2408557	REAC	Selenocysteine synthesis	10790	2065		GO:0006412;GO:0042254	0.03278688524590164	0.08064516129032258	R1	-	4	94	10696	74	6	20	10690	10790	0.8521757798445736
e019_R1	314	TRUE	2.2936779802013606e-160	94	80	74	0.925	0.7872340425531915	REAC:R-HSA-72764	REAC	Eukaryotic Translation Termination	10790	829		GO:0006412;GO:0042254	0.03278688524590164	0.08064516129032258	R1	-	4	94	10696	74	6	20	10690	10790	0.8521757798445736
e019_R1	314	TRUE	4.522769145777909e-159	96	80	74	0.925	0.7708333333333334	REAC:R-HSA-975956	REAC	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	10790	1521		GO:0006412;GO:0042254	0.08196721311475409	0.0967741935483871	R1	-	6	96	10694	74	6	22	10688	10790	0.8431604782560139
e019_R1	314	TRUE	1.6111706683572528e-155	102	80	74	0.925	0.7254901960784313	REAC:R-HSA-72689	REAC	Formation of a pool of free 40S subunits	10790	906		GO:0006412;GO:0042254	0.09836065573770492	0.12903225806451613	R1	-	7.5	102	10688	74	6	28	10682	10790	0.8177187283402566
e019_R1	314	TRUE	1.6111706683572528e-155	102	80	74	0.925	0.7254901960784313	REAC:R-HSA-9633012	REAC	Response of EIF2AK4 (GCN2) to amino acid deficiency	10790	1966		GO:0006412;GO:0042254	0.09836065573770492	0.12903225806451613	R1	-	7.5	102	10688	74	6	28	10682	10790	0.8177187283402566
e019_R1	314	TRUE	1.918175085813877e-150	112	80	74	0.925	0.6607142857142857	REAC:R-HSA-156827	REAC	L13a-mediated translational silencing of Ceruloplasmin expression	10790	1231		GO:0006412;GO:0042254	0.13114754098360656	0.14516129032258066	R1	-	9	112	10678	74	6	38	10672	10790	0.779935046442503
e019_R1	314	TRUE	5.554708207918627e-150	113	80	74	0.925	0.6548672566371682	REAC:R-HSA-1799339	REAC	SRP-dependent cotranslational protein targeting to membrane	10790	2034		GO:0006412;GO:0042254	0.14754098360655737	0.1774193548387097	R1	-	10.5	113	10677	74	6	39	10671	10790	0.77643401465211
e019_R1	314	TRUE	5.554708207918627e-150	113	80	74	0.925	0.6548672566371682	REAC:R-HSA-72706	REAC	GTP hydrolysis and joining of the 60S ribosomal subunit	10790	973		GO:0006412;GO:0042254	0.14754098360655737	0.1774193548387097	R1	-	10.5	113	10677	74	6	39	10671	10790	0.77643401465211
e019_R1	314	TRUE	1.2243516266738518e-148	116	80	74	0.925	0.6379310344827587	REAC:R-HSA-927802	REAC	Nonsense-Mediated Decay (NMD)	10790	1522		GO:0006412;GO:0042254	0.18032786885245902	0.20967741935483872	R1	-	12.5	116	10674	74	6	42	10668	10790	0.7662028229530229
e019_R1	314	TRUE	1.2243516266738518e-148	116	80	74	0.925	0.6379310344827587	REAC:R-HSA-975957	REAC	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	10790	1520		GO:0006412;GO:0042254	0.18032786885245902	0.20967741935483872	R1	-	12.5	116	10674	74	6	42	10668	10790	0.7662028229530229
e019_R1	314	TRUE	3.3295278166099416e-148	117	80	74	0.925	0.6324786324786325	REAC:R-HSA-2408522	REAC	Selenoamino acid metabolism	10790	2064		GO:0006412;GO:0042254	0.21311475409836064	0.22580645161290322	R1	-	14	117	10673	74	6	43	10667	10790	0.7628798234548567
e019_R1	314	TRUE	6.149601065159323e-147	120	80	74	0.925	0.6166666666666667	REAC:R-HSA-72737	REAC	Cap-dependent Translation Initiation	10790	293		GO:0006412;GO:0042254	0.22950819672131148	0.25806451612903225	R1	-	15.5	120	10670	74	6	46	10664	10790	0.7531602199556239
