module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
260	R1	e019_R1	TRUE	2.43772927814474e-7	14	3	3	1	0.21428571428571427	GO:0030206	GO:BP	chondroitin sulfate biosynthetic process	16324	7078	NA	0	0.05	1	14	16310	3	0	11	16310	16324	0.46275402792640297	1	1	GO:0030206	-	-	GO:0019538;GO:0009059;GO:0006790	-
260	R1	e019_R1	TRUE	6.99379868175105e-7	21	3	3	1	0.14285714285714285	KEGG:00532	KEGG	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	8161	76	NA	0.05263157894736842	0.1	2	21	8140	3	0	18	8140	8161	0.3775472679692046	1	1	-	KEGG:00532	-	GO:0019538;GO:0009059;GO:0006790	-
260	R1	e019_R1	TRUE	8.296544614401131e-7	19	3	3	1	0.15789473684210523	REAC:R-HSA-2022870	REAC	Chondroitin sulfate biosynthesis	10790	338	NA	0.21052631578947367	0.25	5	19	10771	3	0	16	10771	10790	0.39706490251091126	1	1	-	-	REAC:R-HSA-2022870	GO:0019538;GO:0009059;GO:0006790	-
261	R1	e019_R1	TRUE	1.5450542504534845e-15	195	17	12	0.7058823529411765	0.06153846153846154	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10790	1636	NA	0	0.03703703703703703	1	195	10595	12	5	183	10590	10790	0.20510597646729464	1	1	-	-	REAC:R-HSA-375276	GO:0050789	-
261	R1	e019_R1	TRUE	1.777531224029943e-11	366	17	12	0.7058823529411765	0.03278688524590164	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	8161	258	NA	0.07692307692307693	0.1111111111111111	3	366	7795	12	5	354	7790	8161	0.1459233353810584	1	1	-	KEGG:04080	-	GO:0050789	-
261	R1	e019_R1	TRUE	1.567624446883828e-9	4	18	4	0.2222222222222222	1	GO:1903942	GO:BP	positive regulation of respiratory gaseous exchange	16324	24540	NA	0.15384615384615383	0.18518518518518515	5	4	16320	4	14	0	16306	16324	0.4712022818428868	1	1	GO:1903942	-	-	GO:0050789	-
262	R1	e019_R1	TRUE	1.3942786373542676e-6	49	15	5	0.3333333333333333	0.1020408163265306	REAC:R-HSA-6811440	REAC	Retrograde transport at the Trans-Golgi-Network	10790	1974	NA	0	0.02564102564102564	1	49	10741	5	10	44	10731	10790	0.18245652501826332	1	1	-	-	REAC:R-HSA-6811440	GO:0050789;GO:0032501	-
262	R1	e019_R1	TRUE	2.6723486562821173e-5	23	21	4	0.1904761904761905	0.17391304347826086	GO:2000114	GO:BP	regulation of establishment of cell polarity	16324	26717	NA	0.10526315789473684	0.1282051282051282	5	23	16301	4	17	19	16284	16324	0.180903792153281	4	1	GO:2000114	-	-	GO:0050789;GO:0032501	-
263	R1	e019_R1	TRUE	1.7751521424750012e-22	11	22	9	0.4090909090909091	0.8181818181818182	GO:0000338	GO:BP	protein deneddylation	16324	100	NA	0	0.04761904761904761	1	11	16313	9	13	2	16300	16324	0.5781733776844971	1	1	GO:0000338	-	-	GO:0036211;GO:0050789;GO:0006508	-
263	R1	e019_R1	TRUE	4.530097383460934e-17	38	15	9	0.6	0.23684210526315788	REAC:R-HSA-5696394	REAC	DNA Damage Recognition in GG-NER	10790	418	NA	0.2	0.23809523809523808	5	38	10752	9	6	29	10746	10790	0.37567872333453795	2	1	-	-	REAC:R-HSA-5696394	GO:0036211;GO:0050789;GO:0006508	-
264	R1	e019_R1	TRUE	1.47462332371389e-10	58	8	6	0.75	0.10344827586206896	KEGG:04923	KEGG	Regulation of lipolysis in adipocytes	8161	373	NA	0	0.03225806451612903	1	58	8103	6	2	52	8101	8161	0.2770250337066179	1	1	-	KEGG:04923	-	GO:0050789;GO:0051179;GO:0044255	-
264	R1	e019_R1	TRUE	3.2895170820865954e-8	15	8	4	0.5	0.26666666666666666	GO:0010889	GO:BP	regulation of sequestering of triglyceride	16324	4584	NA	0.03333333333333333	0.06451612903225806	2	15	16309	4	4	11	16305	16324	0.3647342654371075	1	1	GO:0010889	-	-	GO:0050789;GO:0051179;GO:0044255	-
264	R1	e019_R1	TRUE	1.5254649031050333e-7	24	7	4	0.5714285714285714	0.16666666666666666	REAC:R-HSA-163560	REAC	Triglyceride catabolism	10790	2469	NA	0.1	0.12903225806451613	4	24	10766	4	3	20	10763	10790	0.3078477741839186	1	1	-	-	REAC:R-HSA-163560	GO:0050789;GO:0051179;GO:0044255	-
265	R1	e019_R1	TRUE	1.1714052536087533e-25	33	12	11	0.9166666666666666	0.3333333333333333	REAC:R-HSA-2172127	REAC	DAP12 interactions	10790	411	NA	0	0.01333333333333333	1	33	10757	11	1	22	10756	10790	0.5520780118242767	1	1	-	-	REAC:R-HSA-2172127	GO:0002376;GO:0001906;GO:0050789;GO:0050896;GO:0044419	-
265	R1	e019_R1	TRUE	5.6174323686698015e-11	28	14	6	0.42857142857142855	0.21428571428571427	GO:0032814	GO:BP	regulation of natural killer cell activation	16324	8265	NA	0.02702702702702703	0.04	3	28	16296	6	8	22	16288	16324	0.3022217079975413	2	1	GO:0032814	-	-	GO:0002376;GO:0001906;GO:0050789;GO:0050896;GO:0044419	-
265	R1	e019_R1	TRUE	3.592623777902688e-9	69	10	6	0.6	0.08695652173913043	KEGG:04612	KEGG	Antigen processing and presentation	8161	316	NA	0.17567567567567569	0.18666666666666668	14	69	8092	6	4	63	8088	8161	0.22629416178282225	2	1	-	KEGG:04612	-	GO:0002376;GO:0001906;GO:0050789;GO:0050896;GO:0044419	-
266	R1	e019_R1	TRUE	2.3536633401646427e-25	23	30	12	0.4	0.5217391304347826	GO:0034587	GO:BP	piRNA processing	16324	9142	NA	0	0.02083333333333333	1	23	16301	12	18	11	16283	16324	0.4559632478540735	1	1	GO:0034587	-	-	GO:0050789;GO:0006396;GO:0006304	-
266	R1	e019_R1	TRUE	2.7378029269968878e-21	28	24	11	0.4583333333333333	0.3928571428571429	REAC:R-HSA-5601884	REAC	PIWI-interacting RNA (piRNA) biogenesis	10790	1597	NA	0.02127659574468085	0.04166666666666666	2	28	10762	11	13	17	10749	10790	0.42295087955618105	1	1	-	-	REAC:R-HSA-5601884	GO:0050789;GO:0006396;GO:0006304	-
267	R1	e019_R1	TRUE	1.60673904826706e-29	111	20	17	0.85	0.15315315315315314	REAC:R-HSA-166658	REAC	Complement cascade	10790	370	NA	0	0.02777777777777777	1	111	10679	17	3	94	10676	10790	0.3586183666796774	1	1	-	-	REAC:R-HSA-166658	GO:0002376;GO:0050789;GO:0050896;GO:0044419	-
267	R1	e019_R1	TRUE	1.688372184012549e-29	86	21	17	0.8095238095238095	0.19767441860465115	KEGG:04610	KEGG	Complement and coagulation cascades	8161	314	NA	0.02857142857142857	0.05555555555555555	2	86	8075	17	4	69	8071	8161	0.39742889466650927	1	1	-	KEGG:04610	-	GO:0002376;GO:0050789;GO:0050896;GO:0044419	-
267	R1	e019_R1	TRUE	5.3373363956660005e-25	124	21	15	0.7142857142857143	0.12096774193548387	GO:0006956	GO:BP	complement activation	16324	2645	NA	0.08571428571428572	0.1111111111111111	4	124	16200	15	6	109	16194	16324	0.2921210013113975	1	1	GO:0006956	-	-	GO:0002376;GO:0050789;GO:0050896;GO:0044419	-
268	R1	e019_R1	TRUE	1.473352860417147e-7	12	3	3	1	0.25	GO:0097354	GO:BP	prenylation	16324	19665	NA	0	0.25	1.5	12	16312	3	0	9	16312	16324	0.4998621217897952	1	1	GO:0097354	-	-	GO:0036211	-
269	R1	e019_R1	TRUE	3.1963116543789764e-14	8	16	6	0.375	0.75	REAC:R-HSA-446388	REAC	Regulation of cytoskeletal remodeling and cell spreading by IPP complex components	10790	1915	NA	0.04761904761904761	0.09090909090909093	2	8	10782	6	10	2	10772	10790	0.5298708769299753	2	1	-	-	REAC:R-HSA-446388	GO:0050789;GO:0007155	-
269	R1	e019_R1	TRUE	1.0576161813152992e-10	96	19	8	0.42105263157894735	0.08333333333333333	GO:0034446	GO:BP	substrate adhesion-dependent cell spreading	16324	9098	NA	0.14285714285714285	0.18181818181818185	4	96	16228	8	11	88	16217	16324	0.18535428578132485	1	1	GO:0034446	-	-	GO:0050789;GO:0007155	-
270	R1	e019_R1	TRUE	2.763316173184239e-12	29	17	7	0.4117647058823529	0.2413793103448276	REAC:R-HSA-983170	REAC	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	10790	145	NA	0	0.02777777777777777	1	29	10761	7	10	22	10751	10790	0.31387545641810055	1	1	-	-	REAC:R-HSA-983170	GO:0036211;GO:0002376;GO:0006457;GO:0050896	-
270	R1	e019_R1	TRUE	3.987287483950363e-10	11	17	5	0.29411764705882354	0.4545454545454546	GO:0034975	GO:BP	protein folding in endoplasmic reticulum	16324	9220	NA	0.02857142857142857	0.05555555555555555	2	11	16313	5	12	6	16301	16324	0.36511163900247423	1	1	GO:0034975	-	-	GO:0036211;GO:0002376;GO:0006457;GO:0050896	-
270	R1	e019_R1	TRUE	2.1337720019695266e-7	69	17	6	0.35294117647058826	0.08695652173913043	KEGG:04612	KEGG	Antigen processing and presentation	8161	316	NA	0.14285714285714285	0.16666666666666666	6	69	8092	6	11	63	8081	8161	0.17189706706182856	1	1	-	KEGG:04612	-	GO:0036211;GO:0002376;GO:0006457;GO:0050896	-
271	R1	e019_R1	TRUE	6.09184527561886e-31	36	21	14	0.6666666666666666	0.3888888888888889	GO:0016180	GO:BP	snRNA processing	16324	5285	NA	0	0.03225806451612903	1	36	16288	14	7	22	16281	16324	0.5083783488542588	1	1	GO:0016180	-	-	GO:0050789;GO:0006396;GO:0006354	-
271	R1	e019_R1	TRUE	9.79553357863576e-31	73	19	16	0.8421052631578947	0.2191780821917808	REAC:R-HSA-6807505	REAC	RNA polymerase II transcribes snRNA genes	10790	1812	NA	0.03333333333333333	0.06451612903225806	2	73	10717	16	3	57	10714	10790	0.42799168272696025	1	1	-	-	REAC:R-HSA-6807505	GO:0050789;GO:0006396;GO:0006354	-
272	R1	e019_R1	TRUE	1.7388616462743892e-10	88	11	7	0.6363636363636364	0.07954545454545454	REAC:R-HSA-8876198	REAC	RAB GEFs exchange GTP for GDP on RABs	10790	1742	NA	0	0.09090909090909093	1	88	10702	7	4	81	10698	10790	0.2231301003650227	1	1	-	-	REAC:R-HSA-8876198	GO:0006914	-
272	R1	e019_R1	TRUE	2.045421132162899e-5	72	8	4	0.5	0.05555555555555555	KEGG:04137	KEGG	Mitophagy - animal	8161	269	NA	0.2	0.2727272727272727	3	72	8089	4	4	68	8085	8161	0.16453355990140672	1	1	-	KEGG:04137	-	GO:0006914	-
273	R1	e019_R1	TRUE	2.5722416084092033e-14	10	12	6	0.5	0.6	REAC:R-HSA-170660	REAC	Adenylate cyclase activating pathway	10790	115	NA	0.05755395683453238	0.06428571428571428	9	10	10780	6	6	4	10774	10790	0.547265235153201	6	1	-	-	REAC:R-HSA-170660	GO:0050789;GO:0050896;GO:0009117	-
273	R1	e019_R1	TRUE	9.96594525180325e-12	89	13	8	0.6153846153846154	0.0898876404494382	KEGG:05032	KEGG	Morphine addiction	8161	413	NA	0.1223021582733813	0.12857142857142856	18	89	8072	8	5	81	8067	8161	0.23247981197505177	1	1	-	KEGG:05032	-	GO:0050789;GO:0050896;GO:0009117	-
273	R1	e019_R1	TRUE	4.2984464839893327e-11	10	13	5	0.38461538461538464	0.5	GO:0006171	GO:BP	cAMP biosynthetic process	16324	2049	NA	0.14388489208633093	0.15	21	10	16314	5	8	5	16306	16324	0.4381392079417305	4	1	GO:0006171	-	-	GO:0050789;GO:0050896;GO:0009117	-
274	R1	e019_R1	TRUE	2.005483471312465e-6	16	4	3	0.75	0.1875	GO:0099560	GO:BP	synaptic membrane adhesion	16324	20200	NA	0	0.125	1	16	16308	3	1	13	16307	16324	0.3747395129010459	1	1	GO:0099560	-	-	GO:0045229;GO:0022607;GO:0043062;GO:0007155	-
274	R1	e019_R1	TRUE	6.375336998168736e-6	153	4	4	1	0.0261437908496732	KEGG:04514	KEGG	Cell adhesion molecules	8161	309	NA	0.14285714285714285	0.25	2	153	8008	4	0	149	8008	8161	0.1602068499874718	1	1	-	KEGG:04514	-	GO:0045229;GO:0022607;GO:0043062;GO:0007155	-
275	R1	e019_R1	TRUE	3.588655339730638e-12	57	6	6	1	0.10526315789473684	REAC:R-HSA-380108	REAC	Chemokine receptors bind chemokines	10790	332	NA	0	0.06666666666666667	1	57	10733	6	0	51	10733	10790	0.3236747508994587	1	1	-	-	REAC:R-HSA-380108	GO:0040011	-
275	R1	e019_R1	TRUE	1.0631633769181478e-8	98	5	5	1	0.05102040816326531	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8161	249	NA	0.14285714285714285	0.2	3	98	8063	5	0	93	8063	8161	0.22458548570632755	1	1	-	KEGG:04061	-	GO:0040011	-
276	R1	e019_R1	TRUE	1.346960090610399e-23	99	23	15	0.6521739130434783	0.15151515151515152	REAC:R-HSA-6811434	REAC	COPI-dependent Golgi-to-ER retrograde traffic	10790	265	NA	0.03703703703703703	0.07142857142857142	2	99	10691	15	8	84	10683	10790	0.31168892659180236	1	1	-	-	REAC:R-HSA-6811434	GO:0051641;GO:0016050;GO:0016192;GO:0061024	-
276	R1	e019_R1	TRUE	4.748014276642508e-20	128	27	14	0.5185185185185185	0.109375	GO:0006888	GO:BP	endoplasmic reticulum to Golgi vesicle-mediated transport	16324	2600	NA	0.2222222222222222	0.25	7	128	16196	14	13	114	16183	16324	0.235663499651964	2	1	GO:0006888	-	-	GO:0051641;GO:0016050;GO:0016192;GO:0061024	-
277	R1	e019_R1	TRUE	1.1745048128414336e-14	239	13	11	0.8461538461538461	0.04602510460251046	REAC:R-HSA-8951664	REAC	Neddylation	10790	1474	NA	0.08333333333333333	0.15384615384615383	2	239	10551	11	2	228	10549	10790	0.194458791749357	1	1	-	-	REAC:R-HSA-8951664	GO:0036211;GO:0050789	-
277	R1	e019_R1	TRUE	4.320531963026515e-13	5	15	5	0.3333333333333333	1	GO:2000436	GO:BP	positive regulation of protein neddylation	16324	27025	NA	0.16666666666666666	0.2307692307692308	3	5	16319	5	10	0	16309	16324	0.5771733469689455	2	1	GO:2000436	-	-	GO:0036211;GO:0050789	-
278	R1	e019_R1	TRUE	4.13434841496126e-6	21	4	3	0.75	0.14285714285714285	REAC:R-HSA-5620916	REAC	VxPx cargo-targeting to cilium	10790	2528	NA	0	0.09090909090909093	1	21	10769	3	1	18	10768	10790	0.3268561816437884	1	1	-	-	REAC:R-HSA-5620916	GO:0006811	-
278	R1	e019_R1	TRUE	2.9132161793812334e-5	223	4	4	1	0.0179372197309417	KEGG:04024	KEGG	cAMP signaling pathway	8161	247	NA	0.1	0.18181818181818185	2	223	7938	4	0	219	7938	8161	0.13211979168796717	1	1	-	KEGG:04024	-	GO:0006811	-
279	R1	e019_R1	TRUE	1.605026061316442e-4	105	3	3	1	0.02857142857142857	REAC:R-HSA-2672351	REAC	Stimuli-sensing channels	10790	2224	NA	0	0.5	1	105	10685	3	0	102	10685	10790	0.168229789577252	1	1	-	-	REAC:R-HSA-2672351	NA	-
280	R1	e019_R1	TRUE	1.7140994328682425e-15	239	12	11	0.9166666666666666	0.04602510460251046	REAC:R-HSA-8951664	REAC	Neddylation	10790	1474	NA	0	0.1111111111111111	1	239	10551	11	1	228	10550	10790	0.2028082349408964	1	1	-	-	REAC:R-HSA-8951664	GO:0050789;GO:0051641;GO:0016192;GO:0065009	-
280	R1	e019_R1	TRUE	1.913204182935399e-6	59	6	4	0.6666666666666666	0.06779661016949153	GO:0006893	GO:BP	Golgi to plasma membrane transport	16324	2604	NA	0.125	0.2222222222222222	2	59	16265	4	2	55	16263	16324	0.21186710392065403	1	1	GO:0006893	-	-	GO:0050789;GO:0051641;GO:0016192;GO:0065009	-
281	R1	e019_R1	TRUE	1.459304628138863e-20	155	12	12	1	0.07741935483870968	REAC:R-HSA-9013148	REAC	CDC42 GTPase cycle	10790	258	NA	0	0.1	1	155	10635	12	0	143	10635	10790	0.2763913399966967	1	1	-	-	REAC:R-HSA-9013148	GO:0065009	-
282	R1	e019_R1	TRUE	1.056632168073526e-5	43	3	3	1	0.06976744186046512	REAC:R-HSA-1660662	REAC	Glycosphingolipid metabolism	10790	1023	NA	0	0.5	1	43	10747	3	0	40	10747	10790	0.26364508817396004	1	1	-	-	REAC:R-HSA-1660662	NA	-
283	R1	e019_R1	TRUE	1.730795976016484e-12	54	10	7	0.7	0.12962962962962962	REAC:R-HSA-5620924	REAC	Intraflagellar transport	10790	1207	NA	0.0625	0.09090909090909093	3	54	10736	7	3	47	10733	10790	0.29996863154157694	1	1	-	-	REAC:R-HSA-5620924	GO:0051641;GO:0016192;GO:0006996	-
283	R1	e019_R1	TRUE	8.913262279537156e-10	9	24	5	0.20833333333333337	0.5555555555555556	GO:1905719	GO:BP	protein localization to perinuclear region of cytoplasm	16324	26079	NA	0.09375	0.12121212121212122	4	9	16315	5	19	4	16296	16324	0.33964992949683426	3	1	GO:1905719	-	-	GO:0051641;GO:0016192;GO:0006996	-
283	R1	e019_R1	TRUE	5.743939124501152e-9	249	11	8	0.7272727272727273	0.0321285140562249	KEGG:05132	KEGG	Salmonella infection	8161	422	NA	0.15625	0.18181818181818185	6	249	7912	8	3	241	7909	8161	0.1488340881420766	1	1	-	KEGG:05132	-	GO:0051641;GO:0016192;GO:0006996	-
284	R1	e019_R1	TRUE	1.1050146453128624e-7	11	3	3	1	0.2727272727272727	GO:0046385	GO:BP	deoxyribose phosphate biosynthetic process	16324	12819	NA	0	0.07894736842105263	2	11	16313	3	0	8	16313	16324	0.5221049617452204	1	1	GO:0046385	-	-	GO:0009117	-
284	R1	e019_R1	TRUE	2.504374922303744e-6	27	3	3	1	0.1111111111111111	REAC:R-HSA-499943	REAC	Interconversion of nucleotide di- and triphosphates	10790	1165	NA	0.13513513513513514	0.15789473684210523	6	27	10763	3	0	24	10763	10790	0.33296231012216426	1	1	-	-	REAC:R-HSA-499943	GO:0009117	-
284	R1	e019_R1	TRUE	1.4576548831439037e-5	56	3	3	1	0.05357142857142857	KEGG:00480	KEGG	Glutathione metabolism	8161	61	NA	0.24324324324324328	0.2631578947368421	10	56	8105	3	0	53	8105	8161	0.23070195401767615	1	1	-	KEGG:00480	-	GO:0009117	-
285	R1	e019_R1	TRUE	6.231938103264174e-21	43	12	10	0.8333333333333334	0.23255813953488372	REAC:R-HSA-1296072	REAC	Voltage gated Potassium channels	10790	2524	NA	0	0.06666666666666667	1	43	10747	10	2	33	10745	10790	0.4392401308988181	1	1	-	-	REAC:R-HSA-1296072	GO:0006811	-
285	R1	e019_R1	TRUE	4.47147381127989e-18	185	12	11	0.9166666666666666	0.05945945945945946	GO:0071805	GO:BP	potassium ion transmembrane transport	16324	17873	NA	0.07142857142857142	0.13333333333333333	2	185	16139	11	1	174	16138	16324	0.2319786920013545	1	1	GO:0071805	-	-	GO:0006811	-
286	R1	e019_R1	TRUE	8.378506048936831e-16	56	14	9	0.6428571428571429	0.16071428571428573	REAC:R-HSA-6794361	REAC	Neurexins and neuroligins	10790	1501	NA	0	0.04166666666666666	1	56	10734	9	5	47	10729	10790	0.31987176604006773	1	1	-	-	REAC:R-HSA-6794361	GO:0050877;GO:0050789	-
286	R1	e019_R1	TRUE	1.523144004148464e-9	114	11	7	0.6363636363636364	0.06140350877192982	KEGG:04724	KEGG	Glutamatergic synapse	8161	348	NA	0.08695652173913043	0.125	3	114	8047	7	4	107	8043	8161	0.1948307118768407	1	1	-	KEGG:04724	-	GO:0050877;GO:0050789	-
286	R1	e019_R1	TRUE	1.27207294455063e-8	258	14	8	0.5714285714285714	0.03100775193798449	GO:0050804	GO:BP	modulation of chemical synaptic transmission	16324	14016	NA	0.13043478260869565	0.16666666666666666	4	258	16066	8	6	250	16060	16324	0.13052105937491876	1	1	GO:0050804	-	-	GO:0050877;GO:0050789	-
287	R1	e019_R1	TRUE	1.1491985645952368e-21	26	30	11	0.36666666666666664	0.4230769230769231	GO:0060314	GO:BP	regulation of ryanodine-sensitive calcium-release channel activity	16324	15359	NA	0.03472222222222222	0.04137931034482758	6	26	16298	11	19	15	16279	16324	0.39282610028379056	6	1	GO:0060314	-	-	GO:0050789;GO:0006811;GO:0007154;GO:0065009	-
287	R1	e019_R1	TRUE	3.8256314393706905e-15	239	22	14	0.6363636363636364	0.05857740585774058	KEGG:04020	KEGG	Calcium signaling pathway	8161	245	NA	0.2152777777777778	0.2206896551724138	32	239	7922	14	8	225	7914	8161	0.1871963282632905	1	1	-	KEGG:04020	-	GO:0050789;GO:0006811;GO:0007154;GO:0065009	-
288	R1	e019_R1	TRUE	1.014273040429561e-52	74	35	26	0.7428571428571429	0.35135135135135137	GO:0042273	GO:BP	ribosomal large subunit biogenesis	16324	10643	NA	0	0.04347826086956521	1	74	16250	26	9	48	16241	16324	0.5094690486194043	1	1	GO:0042273	-	-	GO:0042254;GO:0006396	-
289	R1	e019_R1	TRUE	2.5055125879172217e-25	30	23	12	0.5217391304347826	0.4	GO:0031163	GO:BP	metallo-sulfur cluster assembly	16324	7463	NA	0	0.03846153846153846	1.5	30	16294	12	11	18	16283	16324	0.4559632478540735	1	2	GO:0031163	-	-	GO:0045333;GO:0051604;GO:0006790;GO:0022607;GO:0022900	-
289	R1	e019_R1	TRUE	4.318917416455444e-7	11	17	4	0.2352941176470588	0.3636363636363637	REAC:R-HSA-1362409	REAC	Mitochondrial iron-sulfur cluster biogenesis	10790	1389	NA	0.13725490196078433	0.15384615384615383	8	11	10779	4	13	7	10766	10790	0.29161999907019986	1	1	-	-	REAC:R-HSA-1362409	GO:0045333;GO:0051604;GO:0006790;GO:0022607;GO:0022900	-
289	R1	e019_R1	TRUE	5.53951303598342e-7	30	8	4	0.5	0.13333333333333333	KEGG:00020	KEGG	Citrate cycle (TCA cycle)	8161	3	NA	0.1568627450980392	0.17307692307692307	9	30	8131	4	4	26	8127	8161	0.2568989332789936	1	1	-	KEGG:00020	-	GO:0045333;GO:0051604;GO:0006790;GO:0022607;GO:0022900	-
290	R1	e019_R1	TRUE	2.5917781105664112e-20	19	15	9	0.6	0.47368421052631576	REAC:R-HSA-388844	REAC	Receptor-type tyrosine-protein phosphatases	10790	1852	NA	0	0.02702702702702703	1	19	10771	9	6	10	10765	10790	0.5323882027049024	1	1	-	-	REAC:R-HSA-388844	GO:0022607;GO:0050789;GO:0007155	-
290	R1	e019_R1	TRUE	1.6640554456552777e-15	16	15	7	0.4666666666666667	0.4375	GO:0099560	GO:BP	synaptic membrane adhesion	16324	20200	NA	0.05555555555555555	0.08108108108108109	3	16	16308	7	8	9	16300	16324	0.45132757479115915	1	1	GO:0099560	-	-	GO:0022607;GO:0050789;GO:0007155	-
291	R1	e019_R1	TRUE	9.00259957550751e-16	25	19	8	0.42105263157894735	0.32	GO:0042026	GO:BP	protein refolding	16324	10497	NA	0	0.02777777777777777	1	25	16299	8	11	17	16288	16324	0.3662236234756137	1	2	GO:0042026	-	-	GO:0050789;GO:0006457;GO:0022607	-
291	R1	e019_R1	TRUE	1.2574487687193925e-12	14	14	6	0.42857142857142855	0.42857142857142855	REAC:R-HSA-3371568	REAC	Attenuation phase	10790	182	NA	0.14285714285714285	0.16666666666666666	6	14	10776	6	8	8	10768	10790	0.42782903807402695	3	1	-	-	REAC:R-HSA-3371568	GO:0050789;GO:0006457;GO:0022607	-
292	R1	e019_R1	TRUE	8.50883010806706e-18	58	22	11	0.5	0.1896551724137931	REAC:R-HSA-8866654	REAC	E3 ubiquitin ligases ubiquitinate target proteins	10790	773	NA	0	0.02702702702702703	1	58	10732	11	11	47	10721	10790	0.30576423924351076	1	1	-	-	REAC:R-HSA-8866654	GO:0036211;GO:0006281	-
292	R1	e019_R1	TRUE	2.689584435301894e-16	45	29	10	0.3448275862068966	0.2222222222222222	GO:0016574	GO:BP	histone ubiquitination	16324	5385	NA	0.08333333333333333	0.10810810810810811	4	45	16279	10	19	35	16260	16324	0.2752291480401712	3	1	GO:0016574	-	-	GO:0036211;GO:0006281	-
293	R1	e019_R1	TRUE	5.994684584358027e-7	20	3	3	1	0.15	KEGG:00100	KEGG	Steroid biosynthesis	8161	13	NA	0	0.06666666666666667	1	20	8141	3	0	17	8141	8161	0.3868945895047969	1	1	-	KEGG:00100	-	GO:0006629;GO:0006066	-
293	R1	e019_R1	TRUE	2.2261110420477686e-6	26	3	3	1	0.1153846153846154	REAC:R-HSA-191273	REAC	Cholesterol biosynthesis	10790	334	NA	0.07142857142857142	0.13333333333333333	2	26	10764	3	0	23	10764	10790	0.33932078148933503	1	1	-	-	REAC:R-HSA-191273	GO:0006629;GO:0006066	-
293	R1	e019_R1	TRUE	8.26483984109457e-6	43	3	3	1	0.06976744186046512	GO:1902653	GO:BP	secondary alcohol biosynthetic process	16324	23466	NA	0.14285714285714285	0.26666666666666666	3.5	43	16281	3	0	40	16281	16324	0.2638113979828573	1	1	GO:1902653	-	-	GO:0006629;GO:0006066	-
294	R1	e019_R1	TRUE	4.9308448696918e-13	17	5	5	1	0.29411764705882354	GO:0006744	GO:BP	ubiquinone biosynthetic process	16324	2498	NA	0	0.16666666666666666	1.5	17	16307	5	0	12	16307	16324	0.5421267110471731	1	1	GO:0006744	-	-	GO:0042180	-
295	R1	e019_R1	TRUE	4.7947007059490715e-8	8	3	3	1	0.375	REAC:R-HSA-5358493	REAC	Synthesis of diphthamide-EEF2	10790	2275	NA	0	0.1	1	8	10782	3	0	5	10782	10790	0.612230495533098	1	1	-	-	REAC:R-HSA-5358493	GO:0036211;GO:0050789	-
295	R1	e019_R1	TRUE	7.165734297643033e-8	6	4	3	0.75	0.5	GO:0017183	GO:BP	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	16324	5427	NA	0.1111111111111111	0.3	2.5	6	16318	3	1	3	16317	16324	0.6122598614848762	1	1	GO:0017183	-	-	GO:0036211;GO:0050789	-
296	R1	e019_R1	TRUE	1.6853195300683645e-5	195	4	4	1	0.02051282051282051	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10790	1636	NA	0	0.09090909090909093	1	195	10595	4	0	191	10595	10790	0.14194920433611835	1	1	-	-	REAC:R-HSA-375276	GO:0006936;GO:0050789	-
296	R1	e019_R1	TRUE	2.0664443573196132e-5	58	3	3	1	0.05172413793103448	GO:0006939	GO:BP	smooth muscle contraction	16324	2634	NA	0.1	0.18181818181818185	2	58	16266	3	0	55	16266	16324	0.22704588345893917	1	1	GO:0006939	-	-	GO:0006936;GO:0050789	-
297	R1	e019_R1	TRUE	1.0449950130765448e-8	16	6	4	0.6666666666666666	0.25	REAC:R-HSA-1660516	REAC	Synthesis of PIPs at the early endosome membrane	10790	2263	NA	0.06666666666666667	0.125	2	16	10774	4	2	12	10772	10790	0.4077559669721866	2	1	-	-	REAC:R-HSA-1660516	GO:0044255;GO:0006793	-
297	R1	e019_R1	TRUE	7.400683383176675e-8	27	6	4	0.6666666666666666	0.14814814814814814	GO:0046856	GO:BP	phosphatidylinositol dephosphorylation	16324	13124	NA	0.2	0.25	4	27	16297	4	2	23	16295	16324	0.31380723002572114	1	1	GO:0046856	-	-	GO:0044255;GO:0006793	-
298	R1	e019_R1	TRUE	1.120789039040333e-18	317	21	15	0.7142857142857143	0.0473186119873817	GO:0006816	GO:BP	calcium ion transport	16324	2551	NA	0	0.01219512195121951	1	317	16007	15	6	302	16001	16324	0.1807254070536496	1	2	GO:0006816	-	-	GO:0006811	-
